"date","value","groupid","group"
"2005-12-03",48.9056,2136,"NEG"
"2005-12-04",48.4096,2136,"NEG"
"2005-12-05",48.2484,2136,"NEG"
"2005-12-06",48.6204,2136,"NEG"
"2005-12-09",48.6204,2136,"NEG"
"2005-12-10",48.7444,2136,"NEG"
"2005-12-11",48.98,2136,"NEG"
"2005-12-12",48.3476,2136,"NEG"
"2005-12-13",47.7028,2136,"NEG"
"2005-12-16",46.9588,2136,"NEG"
"2005-12-17",47.6532,2136,"NEG"
"2005-12-18",48.05,2136,"NEG"
"2005-12-19",48.4344,2136,"NEG"
"2005-12-20",48.236,2136,"NEG"
"2005-12-23",48.1616,2136,"NEG"
"2005-12-24",47.9012,2136,"NEG"
"2005-12-25",48.5832,2136,"NEG"
"2005-12-26",48.0996,2136,"NEG"
"2005-12-27",48.1864,2136,"NEG"
"2005-12-30",48.3724,2136,"NEG"
"2005-12-31",47.492,2136,"NEG"
"2006-01-01",47.5788,2136,"NEG"
"2006-01-02",47.492,2136,"NEG"
"2006-01-03",48.2112,2136,"NEG"
"2006-01-06",47.9012,2136,"NEG"
"2006-01-07",47.7772,2136,"NEG"
"2006-01-08",48.0872,2136,"NEG"
"2006-01-09",48.298,2136,"NEG"
"2006-01-10",47.5912,2136,"NEG"
"2006-01-13",47.5912,2136,"NEG"
"2006-01-14",47.926,2136,"NEG"
"2006-01-15",47.988,2136,"NEG"
"2006-01-16",48.1988,2136,"NEG"
"2006-01-17",48.6204,2136,"NEG"
"2006-01-20",49.352,2136,"NEG"
"2006-01-21",48.1864,2136,"NEG"
"2006-01-22",47.492,2136,"NEG"
"2006-01-23",46.6984,2136,"NEG"
"2006-01-24",47.058,2136,"NEG"
"2006-01-27",46.7604,2136,"NEG"
"2006-01-28",46.3264,2136,"NEG"
"2006-01-29",46.7852,2136,"NEG"
"2006-01-30",46.8596,2136,"NEG"
"2006-01-31",47.058,2136,"NEG"
"2006-02-03",47.0704,2136,"NEG"
"2006-02-04",47.4548,2136,"NEG"
"2006-02-05",49.6372,2136,"NEG"
"2006-02-06",49.538,2136,"NEG"
"2006-02-07",48.8064,2136,"NEG"
"2006-02-10",48.5832,2136,"NEG"
"2006-02-11",48.546,2136,"NEG"
"2006-02-12",49.3024,2136,"NEG"
"2006-02-13",49.0048,2136,"NEG"
"2006-02-14",48.794,2136,"NEG"
"2006-02-17",48.8188,2136,"NEG"
"2006-02-18",48.608,2136,"NEG"
"2006-02-19",48.608,2136,"NEG"
"2006-02-20",49.3892,2136,"NEG"
"2006-02-21",49.972,2136,"NEG"
"2006-02-24",49.8852,2136,"NEG"
"2006-02-25",49.91,2136,"NEG"
"2006-02-26",50.1952,2136,"NEG"
"2006-02-27",50.7656,2136,"NEG"
"2006-02-28",50.6788,2136,"NEG"
"2006-03-03",50.3192,2136,"NEG"
"2006-03-04",49.786,2136,"NEG"
"2006-03-05",49.6496,2136,"NEG"
"2006-03-06",49.228,2136,"NEG"
"2006-03-07",48.8436,2136,"NEG"
"2006-03-10",48.3104,2136,"NEG"
"2006-03-11",47.058,2136,"NEG"
"2006-03-12",47.1696,2136,"NEG"
"2006-03-13",46.252,2136,"NEG"
"2006-03-14",45.57,2136,"NEG"
"2006-03-17",46.8844,2136,"NEG"
"2006-03-18",46.0908,2136,"NEG"
"2006-03-19",46.8348,2136,"NEG"
"2006-03-20",46.8968,2136,"NEG"
"2006-03-21",44.8756,2136,"NEG"
"2006-03-24",45.7436,2136,"NEG"
"2006-03-25",45.136,2136,"NEG"
"2006-03-26",46.872,2136,"NEG"
"2006-03-27",44.3796,2136,"NEG"
"2006-03-28",44.5408,2136,"NEG"
"2006-03-31",43.6976,2136,"NEG"
"2006-04-01",41.5648,2136,"NEG"
"2006-04-02",41.3664,2136,"NEG"
"2006-04-03",40.6968,2136,"NEG"
"2006-04-04",41.3044,2136,"NEG"
"2006-04-07",41.8996,2136,"NEG"
"2006-04-08",42.532,2136,"NEG"
"2006-04-09",43.1148,2136,"NEG"
"2006-04-10",42.1848,2136,"NEG"
"2006-04-11",43.0032,2136,"NEG"
"2006-04-14",43.71,2136,"NEG"
"2006-04-15",43.462,2136,"NEG"
"2006-04-16",45.322,2136,"NEG"
"2006-04-17",45.9296,2136,"NEG"
"2006-04-18",47.5044,2136,"NEG"
"2006-04-21",47.5044,2136,"NEG"
"2006-04-22",45.0864,2136,"NEG"
"2006-04-23",45.2724,2136,"NEG"
"2006-04-24",43.6728,2136,"NEG"
"2006-04-25",42.4204,2136,"NEG"
"2006-04-28",41.9244,2136,"NEG"
"2006-04-29",43.2388,2136,"NEG"
"2006-04-30",43.5116,2136,"NEG"
"2006-05-01",44.1564,2136,"NEG"
"2006-05-02",44.2432,2136,"NEG"
"2006-05-05",43.8712,2136,"NEG"
"2006-05-06",45.0864,2136,"NEG"
"2006-05-07",44.8632,2136,"NEG"
"2006-05-08",43.7968,2136,"NEG"
"2006-05-09",42.7428,2136,"NEG"
"2006-05-12",42.0112,2136,"NEG"
"2006-05-13",41.0192,2136,"NEG"
"2006-05-14",40.9076,2136,"NEG"
"2006-05-15",40.6224,2136,"NEG"
"2006-05-16",40.2256,2136,"NEG"
"2011-09-27",1.0484944,2075,"NEG"
"2011-09-30",1.061564,2075,"NEG"
"2011-10-01",1.0650484,2075,"NEG"
"2011-10-02",1.0733316,2075,"NEG"
"2011-10-03",1.069376,2075,"NEG"
"2011-10-04",1.0675036,2075,"NEG"
"2011-10-07",1.0704796,2075,"NEG"
"2011-10-08",1.0763324,2075,"NEG"
"2011-10-09",1.0810692,2075,"NEG"
"2011-10-10",1.0721412,2075,"NEG"
"2011-10-11",1.0787008,2075,"NEG"
"2011-10-14",1.0682228,2075,"NEG"
"2011-10-15",1.070988,2075,"NEG"
"2011-10-16",1.0746088,2075,"NEG"
"2011-10-17",1.0677392,2075,"NEG"
"2011-10-18",1.07384,2075,"NEG"
"2011-10-21",1.0686072,2075,"NEG"
"2011-10-22",1.0698844,2075,"NEG"
"2011-10-23",1.0706656,2075,"NEG"
"2011-10-24",1.0824828,2075,"NEG"
"2011-10-25",1.0801392,2075,"NEG"
"2011-10-28",1.0846156,2075,"NEG"
"2011-10-29",1.0844296,2075,"NEG"
"2011-10-30",1.07694,2075,"NEG"
"2011-10-31",1.06919,2075,"NEG"
"2011-11-01",1.0726744,2075,"NEG"
"2011-11-04",1.0635604,2075,"NEG"
"2011-11-05",1.0579308,2075,"NEG"
"2011-11-06",1.0621592,2075,"NEG"
"2011-11-07",1.0542108,2075,"NEG"
"2011-11-08",1.0573976,2075,"NEG"
"2011-11-11",1.0503048,2075,"NEG"
"2011-11-12",1.0520036,2075,"NEG"
"2011-11-13",1.047428,2075,"NEG"
"2011-11-14",1.0460144,2075,"NEG"
"2011-11-15",1.0460392,2075,"NEG"
"2011-11-18",1.0461632,2075,"NEG"
"2011-11-19",1.052512,2075,"NEG"
"2011-11-20",1.05307,2075,"NEG"
"2011-11-21",1.0530204,2075,"NEG"
"2011-11-22",1.05059,2075,"NEG"
"2011-11-25",1.0573976,2075,"NEG"
"2011-11-26",1.0586872,2075,"NEG"
"2011-11-27",1.0571,2075,"NEG"
"2011-11-28",1.0558848,2075,"NEG"
"2011-11-29",1.059704,2075,"NEG"
"2011-12-02",1.05741,2075,"NEG"
"2011-12-03",1.0636224,2075,"NEG"
"2011-12-04",1.0603612,2075,"NEG"
"2011-12-05",1.0591088,2075,"NEG"
"2011-12-06",1.062494,2075,"NEG"
"2011-12-09",1.0596048,2075,"NEG"
"2011-12-10",1.0578192,2075,"NEG"
"2011-12-11",1.0571744,2075,"NEG"
"2011-12-12",1.0453448,2075,"NEG"
"2011-12-13",1.0439436,2075,"NEG"
"2011-12-16",1.047924,2075,"NEG"
"2011-12-17",1.0512472,2075,"NEG"
"2011-12-18",1.0506272,2075,"NEG"
"2011-12-19",1.0427904,2075,"NEG"
"2011-12-20",1.0442164,2075,"NEG"
"2011-12-23",1.0433732,2075,"NEG"
"2011-12-24",1.0474156,2075,"NEG"
"2011-12-25",1.0499204,2075,"NEG"
"2011-12-26",1.046746,2075,"NEG"
"2011-12-27",1.0486308,2075,"NEG"
"2011-12-30",1.051644,2075,"NEG"
"2011-12-31",1.0533924,2075,"NEG"
"2012-01-01",1.048792,2075,"NEG"
"2012-01-02",1.0460888,2075,"NEG"
"2012-01-03",1.049102,2075,"NEG"
"2012-01-06",1.047056,2075,"NEG"
"2012-01-07",1.0560956,2075,"NEG"
"2012-01-08",1.0596048,2075,"NEG"
"2012-01-09",1.061564,2075,"NEG"
"2012-01-10",1.0603736,2075,"NEG"
"2012-01-13",1.0617996,2075,"NEG"
"2012-01-14",1.059952,2075,"NEG"
"2012-01-15",1.0605348,2075,"NEG"
"2012-01-16",1.0623328,2075,"NEG"
"2012-01-17",1.060386,2075,"NEG"
"2012-01-20",1.058216,2075,"NEG"
"2012-01-21",1.0592948,2075,"NEG"
"2012-01-22",1.0538264,2075,"NEG"
"2012-01-23",1.0527848,2075,"NEG"
"2012-01-24",1.0536032,2075,"NEG"
"2012-01-27",1.0556492,2075,"NEG"
"2012-01-28",1.0551904,2075,"NEG"
"2012-01-29",1.0546944,2075,"NEG"
"2012-01-30",1.0549052,2075,"NEG"
"2012-01-31",1.0536528,2075,"NEG"
"2012-02-03",1.054186,2075,"NEG"
"2012-02-04",1.0617376,2075,"NEG"
"2012-02-05",1.064788,2075,"NEG"
"2012-02-06",1.056914,2075,"NEG"
"2012-02-07",1.0550044,2075,"NEG"
"2012-02-10",1.0539876,2075,"NEG"
"2012-02-11",1.051458,2075,"NEG"
"2012-02-12",1.0535784,2075,"NEG"
"2012-02-13",1.059456,2075,"NEG"
"2012-02-14",1.0604976,2075,"NEG"
"2012-02-17",1.06454,2075,"NEG"
"2012-02-18",1.0618864,2075,"NEG"
"2012-02-19",1.055736,2075,"NEG"
"2012-02-20",1.0623948,2075,"NEG"
"2012-02-21",1.0686196,2075,"NEG"
"2012-02-24",1.067268,2075,"NEG"
"2012-02-25",1.0660652,2075,"NEG"
"2012-02-26",1.0720172,2075,"NEG"
"2012-02-27",1.0695248,2075,"NEG"
"2012-02-28",1.0725256,2075,"NEG"
"2012-03-02",1.0727364,2075,"NEG"
"2012-03-03",1.0766672,2075,"NEG"
"2012-03-04",1.0698224,2075,"NEG"
"2012-03-05",1.0675656,2075,"NEG"
"2012-03-06",1.0674912,2075,"NEG"
"2012-03-09",1.0644532,2075,"NEG"
"2012-03-10",1.0669828,2075,"NEG"
"2012-03-11",1.0687932,2075,"NEG"
"2012-03-12",1.0698224,2075,"NEG"
"2012-03-13",1.0702068,2075,"NEG"
"2012-03-16",1.072166,2075,"NEG"
"2012-03-17",1.0792712,2075,"NEG"
"2012-03-18",1.0845784,2075,"NEG"
"2012-03-19",1.0831028,2075,"NEG"
"2012-03-20",1.076692,2075,"NEG"
"2012-03-23",1.0706532,2075,"NEG"
"2012-03-24",1.074894,2075,"NEG"
"2012-03-25",1.06764,2075,"NEG"
"2012-03-26",1.067764,2075,"NEG"
"2012-03-27",1.067206,2075,"NEG"
"2012-03-30",1.0666232,2075,"NEG"
"2012-03-31",1.06454,2075,"NEG"
"2012-04-01",1.0603736,2075,"NEG"
"2012-04-02",1.0581292,2075,"NEG"
"2012-04-03",1.0575092,2075,"NEG"
"2012-04-06",1.0566908,2075,"NEG"
"2012-04-07",1.0619608,2075,"NEG"
"2012-04-08",1.0576828,2075,"NEG"
"2012-04-09",1.062432,2075,"NEG"
"2012-04-10",1.065718,2075,"NEG"
"2012-04-13",1.064416,2075,"NEG"
"2012-04-14",1.0682724,2075,"NEG"
"2012-04-15",1.065284,2075,"NEG"
"2012-04-16",1.0589848,2075,"NEG"
"2012-04-17",1.0575588,2075,"NEG"
"2012-04-20",1.052574,2075,"NEG"
"2012-04-21",1.0496972,2075,"NEG"
"2012-04-22",1.0480852,2075,"NEG"
"2012-04-23",1.043584,2075,"NEG"
"2012-04-24",1.0454192,2075,"NEG"
"2012-04-27",1.0471924,2075,"NEG"
"2012-04-28",1.0457044,2075,"NEG"
"2012-04-29",1.043522,2075,"NEG"
"2012-04-30",1.0433484,2075,"NEG"
"2012-05-01",1.038314,2075,"NEG"
"2012-05-04",1.0401368,2075,"NEG"
"2012-05-05",1.041476,2075,"NEG"
"2012-05-06",1.038438,2075,"NEG"
"2012-05-07",1.04656,2075,"NEG"
"2012-05-08",1.0477876,2075,"NEG"
"2012-05-11",1.042964,2075,"NEG"
"2012-05-12",1.043956,2075,"NEG"
"2012-05-13",1.042964,2075,"NEG"
"2012-05-14",1.0426912,2075,"NEG"
"2012-05-15",1.038872,2075,"NEG"
"2012-05-18",1.0361564,2075,"NEG"
"2012-05-19",1.035648,2075,"NEG"
"2012-05-20",1.03788,2075,"NEG"
"2012-05-21",1.0452332,2075,"NEG"
"2012-05-22",1.0500196,2075,"NEG"
"2012-05-25",1.046188,2075,"NEG"
"2012-05-26",1.0464732,2075,"NEG"
"2012-05-27",1.0511852,2075,"NEG"
"2012-05-28",1.049908,2075,"NEG"
"2012-05-29",1.0527476,2075,"NEG"
"2012-06-01",1.0521152,2075,"NEG"
"2012-06-02",1.048296,2075,"NEG"
"2012-06-03",1.0520656,2075,"NEG"
"2012-06-04",1.04904,2075,"NEG"
"2012-06-05",1.049784,2075,"NEG"
"2012-06-08",1.050528,2075,"NEG"
"2012-06-09",1.0525988,2075,"NEG"
"2012-06-10",1.0568396,2075,"NEG"
"2012-06-11",1.0563064,2075,"NEG"
"2012-06-12",1.058898,2075,"NEG"
"2012-06-15",1.0589476,2075,"NEG"
"2012-06-16",1.062246,2075,"NEG"
"2012-06-17",1.0619484,2075,"NEG"
"2012-06-18",1.050218,2075,"NEG"
"2012-06-19",1.0501064,2075,"NEG"
"2012-06-22",1.0494368,2075,"NEG"
"2012-06-23",1.0412528,2075,"NEG"
"2012-06-24",1.041972,2075,"NEG"
"2012-06-25",1.0337632,2075,"NEG"
"2012-06-26",1.0347428,2075,"NEG"
"2012-06-29",1.0397276,2075,"NEG"
"2012-06-30",1.0475148,2075,"NEG"
"2012-07-01",1.0414512,2075,"NEG"
"2012-07-02",1.0387728,2075,"NEG"
"2012-07-03",1.0384008,2075,"NEG"
"2012-07-06",1.0395664,2075,"NEG"
"2012-07-07",1.0413892,2075,"NEG"
"2012-07-08",1.034656,2075,"NEG"
"2012-07-09",1.0319528,2075,"NEG"
"2012-07-10",1.0360572,2075,"NEG"
"2012-07-13",1.037508,2075,"NEG"
"2012-07-14",1.0378552,2075,"NEG"
"2012-07-15",1.0338624,2075,"NEG"
"2012-07-16",1.032362,2075,"NEG"
"2012-07-17",1.0295472,2075,"NEG"
"2012-07-20",1.026596,2075,"NEG"
"2012-07-21",1.028146,2075,"NEG"
"2012-07-22",1.028828,2075,"NEG"
"2012-07-23",1.0375948,2075,"NEG"
"2012-07-24",1.0395292,2075,"NEG"
"2012-07-27",1.0369252,2075,"NEG"
"2012-07-28",1.037632,2075,"NEG"
"2012-07-29",1.044018,2075,"NEG"
"2012-07-30",1.0430632,2075,"NEG"
"2012-07-31",1.045754,2075,"NEG"
"2012-08-03",1.046994,2075,"NEG"
"2012-08-04",1.0496848,2075,"NEG"
"2012-08-05",1.0352388,2075,"NEG"
"2012-08-06",1.034718,2075,"NEG"
"2012-08-07",1.037694,2075,"NEG"
"2012-08-10",1.038314,2075,"NEG"
"2012-08-11",1.0356604,2075,"NEG"
"2012-08-12",1.0373592,2075,"NEG"
"2012-08-13",1.0344204,2075,"NEG"
"2012-08-14",1.034098,2075,"NEG"
"2012-08-17",1.0371236,2075,"NEG"
"2012-08-18",1.029448,2075,"NEG"
"2012-08-19",1.0296216,2075,"NEG"
"2012-08-20",1.0303904,2075,"NEG"
"2012-08-21",1.026162,2075,"NEG"
"2012-08-24",1.0300556,2075,"NEG"
"2012-08-25",1.0293116,2075,"NEG"
"2012-08-26",1.023434,2075,"NEG"
"2012-08-27",1.023868,2075,"NEG"
"2012-08-28",1.0284684,2075,"NEG"
"2012-08-31",1.0346932,2075,"NEG"
"2012-09-01",1.031804,2075,"NEG"
"2012-09-02",1.0305268,2075,"NEG"
"2012-09-03",1.0326844,2075,"NEG"
"2012-09-04",1.0223676,2075,"NEG"
"2012-09-07",1.0229008,2075,"NEG"
"2012-09-08",1.0204084,2075,"NEG"
"2012-09-09",1.0135264,2075,"NEG"
"2012-09-10",1.0207432,2075,"NEG"
"2012-09-11",1.0291504,2075,"NEG"
"2012-09-14",1.0223676,2075,"NEG"
"2012-09-15",1.0224048,2075,"NEG"
"2005-11-07",177.5432,2213,"NEG"
"2005-11-08",177.8036,2213,"NEG"
"2005-11-11",177.568,2213,"NEG"
"2005-11-12",177.1464,2213,"NEG"
"2005-11-13",175.8568,2213,"NEG"
"2005-11-14",176.0428,2213,"NEG"
"2005-11-15",176.08,2213,"NEG"
"2005-11-18",176.2784,2213,"NEG"
"2005-11-19",178.1756,2213,"NEG"
"2005-11-20",178.374,2213,"NEG"
"2005-11-21",178.8576,2213,"NEG"
"2005-11-22",178.8576,2213,"NEG"
"2005-11-25",179.1056,2213,"NEG"
"2005-11-26",179.3164,2213,"NEG"
"2005-11-27",178.5848,2213,"NEG"
"2005-11-28",179.3784,2213,"NEG"
"2005-11-29",180.1968,2213,"NEG"
"2005-12-02",181.908,2213,"NEG"
"2005-12-03",182.3916,2213,"NEG"
"2005-12-04",182.6148,2213,"NEG"
"2005-12-05",182.5652,2213,"NEG"
"2005-12-06",184.2888,2213,"NEG"
"2005-12-09",183.5944,2213,"NEG"
"2005-12-10",183.6688,2213,"NEG"
"2005-12-11",185.3552,2213,"NEG"
"2005-12-12",185.566,2213,"NEG"
"2005-12-13",185.4172,2213,"NEG"
"2005-12-16",183.8796,2213,"NEG"
"2005-12-17",184.3508,2213,"NEG"
"2005-12-18",185.4296,2213,"NEG"
"2005-12-19",186.434,2213,"NEG"
"2005-12-20",187.1408,2213,"NEG"
"2005-12-23",187.178,2213,"NEG"
"2005-12-24",186.93,2213,"NEG"
"2005-12-25",187.4384,2213,"NEG"
"2005-12-26",185.4792,2213,"NEG"
"2005-12-27",187.0664,2213,"NEG"
"2005-12-30",186.6572,2213,"NEG"
"2005-12-31",186.7068,2213,"NEG"
"2006-01-01",187.984,2213,"NEG"
"2006-01-02",187.612,2213,"NEG"
"2006-01-03",189.2488,2213,"NEG"
"2006-01-06",189.1496,2213,"NEG"
"2006-01-07",189.0008,2213,"NEG"
"2006-01-08",189.0256,2213,"NEG"
"2006-01-09",187.3144,2213,"NEG"
"2006-01-10",188.0956,2213,"NEG"
"2006-01-13",188.0956,2213,"NEG"
"2006-01-14",188.7776,2213,"NEG"
"2006-01-15",190.3152,2213,"NEG"
"2006-01-16",190.1168,2213,"NEG"
"2006-01-17",191.0592,2213,"NEG"
"2006-01-20",191.084,2213,"NEG"
"2006-01-21",190.3276,2213,"NEG"
"2006-01-22",188.2816,2213,"NEG"
"2006-01-23",184.884,2213,"NEG"
"2006-01-24",187.2896,2213,"NEG"
"2006-01-27",187.612,2213,"NEG"
"2006-01-28",185.566,2213,"NEG"
"2006-01-29",188.3436,2213,"NEG"
"2006-01-30",189.5464,2213,"NEG"
"2006-01-31",189.8068,2213,"NEG"
"2006-02-03",189.5836,2213,"NEG"
"2006-02-04",190.0548,2213,"NEG"
"2006-02-05",187.4136,2213,"NEG"
"2006-02-06",188.4552,2213,"NEG"
"2006-02-07",186.682,2213,"NEG"
"2006-02-10",185.7892,2213,"NEG"
"2006-02-11",183.8796,2213,"NEG"
"2006-02-12",186.496,2213,"NEG"
"2006-02-13",186.4712,2213,"NEG"
"2006-02-14",186.5332,2213,"NEG"
"2006-02-17",188.2196,2213,"NEG"
"2006-02-18",188.9016,2213,"NEG"
"2006-02-19",188.9016,2213,"NEG"
"2006-02-20",188.7032,2213,"NEG"
"2006-02-21",189.6952,2213,"NEG"
"2006-02-24",189.72,2213,"NEG"
"2006-02-25",187.1408,2213,"NEG"
"2006-02-26",188.4676,2213,"NEG"
"2006-02-27",191.4436,2213,"NEG"
"2006-02-28",192.014,2213,"NEG"
"2006-03-03",191.9892,2213,"NEG"
"2006-03-04",191.89,2213,"NEG"
"2006-03-05",191.5428,2213,"NEG"
"2006-03-06",192.2868,2213,"NEG"
"2006-03-07",190.34,2213,"NEG"
"2006-03-10",190.9228,2213,"NEG"
"2006-03-11",187.612,2213,"NEG"
"2006-03-12",187.9964,2213,"NEG"
"2006-03-13",183.5448,2213,"NEG"
"2006-03-14",179.9364,2213,"NEG"
"2006-03-17",182.7512,2213,"NEG"
"2006-03-18",180.6928,2213,"NEG"
"2006-03-19",181.5732,2213,"NEG"
"2006-03-20",183.024,2213,"NEG"
"2006-03-21",178.312,2213,"NEG"
"2006-03-24",181.3004,2213,"NEG"
"2006-03-25",183.2348,2213,"NEG"
"2006-03-26",185.7892,2213,"NEG"
"2006-03-27",180.2836,2213,"NEG"
"2006-03-28",179.4404,2213,"NEG"
"2006-03-31",180.0852,2213,"NEG"
"2006-04-01",177.3324,2213,"NEG"
"2006-04-02",174.8896,2213,"NEG"
"2006-04-03",176.204,2213,"NEG"
"2006-04-04",179.4404,2213,"NEG"
"2006-04-07",179.3536,2213,"NEG"
"2006-04-08",179.7132,2213,"NEG"
"2006-04-09",181.846,2213,"NEG"
"2006-04-10",181.6848,2213,"NEG"
"2006-04-11",183.9292,2213,"NEG"
"2006-04-14",182.218,2213,"NEG"
"2006-04-15",178.2128,2213,"NEG"
"2006-04-16",181.7096,2213,"NEG"
"2006-04-17",181.226,2213,"NEG"
"2006-04-18",183.0116,2213,"NEG"
"2006-04-21",183.0116,2213,"NEG"
"2006-04-22",184.8592,2213,"NEG"
"2006-04-23",183.2596,2213,"NEG"
"2006-04-24",183.6812,2213,"NEG"
"2006-04-25",181.1268,2213,"NEG"
"2006-04-28",180.7796,2213,"NEG"
"2006-04-29",182.8876,2213,"NEG"
"2006-04-30",183.3588,2213,"NEG"
"2006-05-01",184.6484,2213,"NEG"
"2006-05-02",184.636,2213,"NEG"
"2006-05-05",183.644,2213,"NEG"
"2006-05-06",189.0504,2213,"NEG"
"2006-05-07",190.1664,2213,"NEG"
"2006-05-08",188.8272,2213,"NEG"
"2006-05-09",188.4428,2213,"NEG"
"2006-05-12",188.0956,2213,"NEG"
"2006-05-13",187.7236,2213,"NEG"
"2006-05-14",188.7156,2213,"NEG"
"2006-05-15",189.8316,2213,"NEG"
"2006-05-16",189.1992,2213,"NEG"
"2006-05-19",191.332,2213,"NEG"
"2006-05-20",191.0716,2213,"NEG"
"2006-05-21",190.6872,2213,"NEG"
"2006-05-22",190.9848,2213,"NEG"
"2006-05-23",193.254,2213,"NEG"
"2006-05-26",192.2248,2213,"NEG"
"2006-05-27",194.0352,2213,"NEG"
"2006-05-28",193.7128,2213,"NEG"
"2006-05-29",192.7828,2213,"NEG"
"2006-05-30",193.8492,2213,"NEG"
"2006-06-02",192.2124,2213,"NEG"
"2006-06-03",190.6872,2213,"NEG"
"2006-06-04",191.27,2213,"NEG"
"2006-06-05",190.5756,2213,"NEG"
"2006-06-06",185.5908,2213,"NEG"
"2006-06-09",186.6696,2213,"NEG"
"2006-06-10",188.1824,2213,"NEG"
"2006-06-11",187.8352,2213,"NEG"
"2006-06-12",188.2816,2213,"NEG"
"2006-06-13",190.4888,2213,"NEG"
"2006-06-16",191.1212,2213,"NEG"
"2006-06-17",189.7944,2213,"NEG"
"2006-06-18",191.766,2213,"NEG"
"2006-06-19",187.2772,2213,"NEG"
"2006-06-20",187.488,2213,"NEG"
"2006-06-23",186.062,2213,"NEG"
"2006-06-24",188.5668,2213,"NEG"
"2006-06-25",183.4084,2213,"NEG"
"2006-06-26",182.4784,2213,"NEG"
"2006-06-27",179.9736,2213,"NEG"
"2006-06-30",178.188,2213,"NEG"
"2006-07-01",183.6192,2213,"NEG"
"2006-07-02",183.1108,2213,"NEG"
"2006-07-03",180.4696,2213,"NEG"
"2006-07-04",180.7796,2213,"NEG"
"2006-07-07",178.2624,2213,"NEG"
"2006-07-08",179.3536,2213,"NEG"
"2006-07-09",175.6832,2213,"NEG"
"2006-07-10",175.6832,2213,"NEG"
"2006-07-11",178.7212,2213,"NEG"
"2006-07-14",174.778,2213,"NEG"
"2006-07-15",176.7868,2213,"NEG"
"2006-07-16",182.4412,2213,"NEG"
"2006-07-17",182.5032,2213,"NEG"
"2006-07-18",184.3384,2213,"NEG"
"2006-07-21",183.1232,2213,"NEG"
"2006-07-22",181.4864,2213,"NEG"
"2006-07-23",184.5244,2213,"NEG"
"2006-07-24",187.1656,2213,"NEG"
"2006-07-25",187.1284,2213,"NEG"
"2006-07-28",188.5792,2213,"NEG"
"2006-07-29",183.4084,2213,"NEG"
"2006-07-30",185.2188,2213,"NEG"
"2006-07-31",184.8344,2213,"NEG"
"2006-08-01",182.4908,2213,"NEG"
"2006-08-04",179.8868,2213,"NEG"
"2006-08-05",180.8912,2213,"NEG"
"2006-08-06",180.8912,2213,"NEG"
"2006-08-07",182.032,2213,"NEG"
"2006-08-08",183.6812,2213,"NEG"
"2006-08-11",185.0452,2213,"NEG"
"2006-08-12",185.0452,2213,"NEG"
"2006-08-13",185.442,2213,"NEG"
"2006-08-14",183.1108,2213,"NEG"
"2006-08-15",182.652,2213,"NEG"
"2006-08-18",181.3004,2213,"NEG"
"2006-08-19",181.3004,2213,"NEG"
"2006-08-20",179.7132,2213,"NEG"
"2006-08-21",179.6264,2213,"NEG"
"2006-08-22",175.2244,2213,"NEG"
"2006-08-25",175.0756,2213,"NEG"
"2006-08-26",172.2484,2213,"NEG"
"2006-08-27",174.0588,2213,"NEG"
"2006-08-28",175.1996,2213,"NEG"
"2006-08-29",173.786,2213,"NEG"
"2006-09-01",175.1872,2213,"NEG"
"2006-09-02",171.3308,2213,"NEG"
"2006-09-03",169.8552,2213,"NEG"
"2006-09-04",165.4532,2213,"NEG"
"2006-09-05",163.7544,2213,"NEG"
"2006-09-08",163.7544,2213,"NEG"
"2006-09-09",162.0928,2213,"NEG"
"2006-09-10",165.9864,2213,"NEG"
"2006-09-11",167.3876,2213,"NEG"
"2006-09-12",164.9696,2213,"NEG"
"2006-09-15",167.6976,2213,"NEG"
"2006-09-16",168.5284,2213,"NEG"
"2006-09-17",167.2884,2213,"NEG"
"2006-09-18",170.3388,2213,"NEG"
"2006-09-19",173.0792,2213,"NEG"
"2006-09-22",170.8968,2213,"NEG"
"2006-09-23",166.3212,2213,"NEG"
"2006-09-24",164.982,2213,"NEG"
"2006-09-25",166.0732,2213,"NEG"
"2006-09-26",165.0068,2213,"NEG"
"2006-09-29",165.85,2213,"NEG"
"2006-09-30",167.3876,2213,"NEG"
"2006-10-01",169.0988,2213,"NEG"
"2006-10-02",167.6108,2213,"NEG"
"2006-10-03",167.5736,2213,"NEG"
"2006-10-06",167.5736,2213,"NEG"
"2006-10-07",168.0448,2213,"NEG"
"2006-10-08",168.5408,2213,"NEG"
"2006-10-09",167.1396,2213,"NEG"
"2006-10-10",168.1688,2213,"NEG"
"2006-10-13",170.2892,2213,"NEG"
"2006-10-14",171.5664,2213,"NEG"
"2006-10-15",171.3928,2213,"NEG"
"2006-10-16",169.7188,2213,"NEG"
"2006-10-17",165.9368,2213,"NEG"
"2006-10-20",165.54,2213,"NEG"
"2006-10-21",164.9076,2213,"NEG"
"2006-10-22",165.9492,2213,"NEG"
"2006-10-23",162.5144,2213,"NEG"
"2006-10-24",160.8404,2213,"NEG"
"2006-10-27",158.72,2213,"NEG"
"2006-05-05",110.6824,2301,"NEG"
"2006-05-06",113.7824,2301,"NEG"
"2006-05-07",114.2288,2301,"NEG"
"2006-05-08",114.1916,2301,"NEG"
"2006-05-09",114.4644,2301,"NEG"
"2006-05-12",113.7452,2301,"NEG"
